Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/29/2016,21:00,4/29/2016,22:50,1 hour and 50 minutes,"Consuite","Food","LN2 Welcome Back Ice Cream","Sarah Elkins, Phil Salkie","For the opening session of Liquid Nitrogen Ice Cream- we tell you the ingredients on hand and we make fun and tasty flavors together.  Alternative ingredients available; we can make some non-dairy or sugar-free!",FALSE,PUBLIC,"none"
4/29/2016,23:00,4/30/2016,0:50,1 hour and 50 minutes,"Consuite","Food","LN2 After Hours I Ice Cream","Sarah Elkins, Phil Salkie","Some ice creams / sorbets may be made with alcohol for this event.  Only legal drinking age attendees allowed.  IDs will be checked.",FALSE,PUBLIC,"none"
4/30/2016,15:00,4/30/2016,16:50,1 hour and 50 minutes,"Consuite","Food","LN2 Guest Flavors Ice Cream","Sarah Elkins, Phil Salkie","Ice cream flavors celebrating the 2016 guests of honor and featured guests (e.g.- Radchai tea ice cream)",FALSE,PUBLIC,"none"
4/30/2016,23:00,5/1/2016,0:50,50 minutes,"Consuite","Food","LN2 After Hours II Ice Cream","Sarah Elkins, Phil Salkie","Some ice creams / sorbets may be made with alcohol for this event.  Only legal drinking age attendees allowed.  IDs will be checked.",FALSE,PUBLIC,"none"
5/1/2016,11:00,5/1/2016,12:50,1 hour and 50 minutes,"Consuite","Food","LN2 Sunday Brunch Ice Cream","Sarah Elkins, Phil Salkie","Ice cream made with liquid nitrogen- for a Sunday brunch!  Flavors will include orange- coffee- and Captain Crunch or some other sugary breakfast treat. Alternative ingredients available; we can make some non-dairy or sugar-free!",FALSE,PUBLIC,"none"
