Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/24/2015,22:00,4/24/2015,23:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Moon","Bob Trembley","Join us outside to observe the moon at first quarter. Observe via telescopes and other instruments made available to view the moon and Jupiter.",FALSE,PUBLIC,"none"
4/24/2015,22:00,4/24/2015,23:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Moon","Bob Trembley","Join us outside to observe the moon at first quarter. Observe via telescopes and other instruments made available to view the moon and Jupiter.",FALSE,PUBLIC,"none"
4/25/2015,12:00,4/25/2015,13:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Sun","Bob Trembley","Join us outside to check out the sun in all its glory! Observe via telescopes and other instruments made available to view the sun.",FALSE,PUBLIC,"none"
4/25/2015,12:00,4/25/2015,13:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Sun","Bob Trembley","Join us outside to check out the sun in all its glory! Observe via telescopes and other instruments made available to view the sun.",FALSE,PUBLIC,"none"
4/25/2015,22:00,4/25/2015,23:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Moon","Bob Trembley","Join us outside to observe the moon at first quarter. Observe via telescopes and other instruments made available to view the moon and Jupiter.",FALSE,PUBLIC,"none"
4/25/2015,22:00,4/25/2015,23:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Moon","Bob Trembley","Join us outside to observe the moon at first quarter. Observe via telescopes and other instruments made available to view the moon and Jupiter.",FALSE,PUBLIC,"none"
4/26/2015,12:00,4/26/2015,13:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Sun","Bob Trembley","Join us outside to check out the sun in all its glory! Observe via telescopes and other instruments made available to view the sun.",FALSE,PUBLIC,"none"
4/26/2015,12:00,4/26/2015,13:50,1 hour and 50 minutes,"Outside","Science","Telescope Observing: The Sun","Bob Trembley","Join us outside to check out the sun in all its glory! Observe via telescopes and other instruments made available to view the sun.",FALSE,PUBLIC,"none"
