Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
05/03/2019,18:00,05/03/2019,20:00,2 hours,"People R Us [1017]","Diversity","People R Us: Neurodiversity and ASD","Josie Kusner, Mike Ward","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: Neurodiversity and ASD",TRUE,PUBLIC,""
05/04/2019,15:00,05/04/2019,17:00,2 hours,"People R Us [1017]","Diversity","People R Us: POC In Tech","","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: People of Color in Tech",TRUE,PUBLIC,""
05/05/2019,10:00,05/05/2019,12:00,2 hours,"People R Us [1017]","Diversity","People R Us: POC In Tech II","","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: People of Color in Tech",TRUE,PUBLIC,""
05/04/2019,17:00,05/04/2019,19:00,2 hours,"People R Us [1017]","Diversity","People R Us: People with Disabilities:","Josie Kusner","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: People with Disabilities",TRUE,PUBLIC,""
05/04/2019,11:00,05/04/2019,13:00,2 hours,"People R Us [1017]","Diversity","People R Us: Geeks of Color II","Meredith Carson","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: Geeks of Color",TRUE,PUBLIC,""
05/03/2019,16:00,05/03/2019,18:00,2 hours,"People R Us [1017]","Diversity","People R Us: Geeks of Color","Meredith Carson","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: Geeks of Color",TRUE,PUBLIC,""
05/05/2019,12:00,05/05/2019,14:00,2 hours,"People R Us [1017]","Diversity","People R Us: People with Disabilities II","Josie Kusner","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: People with Disabilities",TRUE,PUBLIC,""
05/04/2019,13:00,05/04/2019,15:00,2 hours,"People R Us [1017]","Diversity","People R Us: Neurodiversity: and ASD II","Josie Kusner, Mike Ward","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: Neurodiversity and ASD",TRUE,PUBLIC,""
05/03/2019,20:00,05/03/2019,22:00,2 hours,"People R Us [1017]","Diversity","People R Us: LGBTQIA","Jessica Hummiston","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: LGBTQIA",TRUE,PUBLIC,""
