Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/3/2014,16:00,5/3/2014,16:50,50 minutes,"Montcalm",Tech,"Two-Factor Authentication: A Primer","Mark Stanislav",'Let Mark- a security professional- teach you how you can use two-factor authentication to improve your security and prevent the bad guys from stealing your online accounts.',FALSE,PUBLIC,Projector
5/3/2014,17:00,5/3/2014,17:50,50 minutes,"Montcalm",Eco,"An Intro to Foraging in Michigan","Paul Angelini",'As the costs of fossil fuels continue to rise- so too will the price of food. And yet there is free- nutrient-dense food to be found growing all around us. From inconspicuous “weeds” to thorny shrubs- wild food is free- flavorful- and often abundant. This talk will teach attendees the essentials of foraging in Michigan- including best practices- and how to safely identify and harvest three common plants.',FALSE,PUBLIC,Projector
5/3/2014,18:00,5/3/2014,18:50,50 minutes,"Montcalm",Videogaming,"Is Your MMO Teaching You About Life?","Craig Hibbard",'Massively Multiplayer Online games (MMOs) have been around for decades. Did you know they were teaching you things you could use in real-life?  We will examine the parallels and differences that many don't realize are there until they step back and look at them. Trying to get into a top guild? Better be ready to write a good application and have references and an interview. Sounds a lot like getting a job to me...',FALSE,PUBLIC,Projector
5/3/2014,19:00,5/3/2014,19:50,50 minutes,"Montcalm",Eco,"Sustainable Engineering in Developing Economies","Kristy Currier",'The presenter will highlight some of the work that EOS International (http://eosinternational.org/) is doing in Nicaragua and how you could use the technology here.  Started by young engineering grads- EOS International is a great example of what keeping engineering local and appropriate means.',FALSE,PUBLIC,none
5/3/2014,20:00,5/3/2014,20:50,50 minutes,"Montcalm",Tech,"Inside Game Face Labs","Ed Mason",'Join Ed Mason- CEO of Game Face Labs- as he gives you a behind the scenes look at making virtual reality come to life. ',FALSE,PUBLIC,Projector
5/3/2014,21:00,5/3/2014,21:50,50 minutes,"Montcalm",After Dark,"Polyamory 201","Susan",'Advanced polyamory topics for practicing polyamorists.  We're skipping basics like 'what is polyamory' to talk about different poly relationship formats and how they tend to fare in different circumstances- how to introduce newbie polyamorists to a stable poly network with a minimum of drama- and more.',FALSE,PUBLIC,Projector
5/3/2014,23:00,5/3/2014,23:50,50 minutes,"Montcalm",After Dark,"Poly Family Life","Susan",'Not just for parents! This session will cover the whole of polyamorous family life: how to keep long-term relationships alive and healthy- household management- dealing with extended families- and yes- kids.  If you are a practicing polyamorist or seeking one or more long-term relationships- this session is for you. If you are poly-curious and want to see the different ways that poly families take shape- please feel free to join us.',FALSE,PUBLIC,Projector
5/3/2014,9:00,5/3/2014,9:50,50 minutes,"Montcalm",Tech,"All About Audiobooks","Bill Kolasa",'We all spend a great deal of time driving or otherwise working on projects that prevent us from reading as much as we'd like. Many have found audiobooks to be a great way to take advantage of otherwise lost time. Learn the current (and historic) technology.',FALSE,PUBLIC,Projector
5/4/2014,10:00,5/4/2014,10:50,50 minutes,"Montcalm",Tech,"Getting Things Done (GTD) Under Linux","Craig Maloney",'The Getting Things Done (GTD) methodology by David Allen is a popular way to not only get things done but also to clear away distractions and achieve focus. Craig Maloney details how he uses GTD under a Linux environment- using tools like Todo.txt- Evernote- Dropbox- and text files. He'll also cover some useful tips and tricks for setting up and honing your own GTD system.',FALSE,PUBLIC,Projector
5/4/2014,11:00,5/4/2014,11:50,50 minutes,"Montcalm",Tech,"Creating Machine Tool Paths In Adobe Illustrator","Matt Arnold",'If you use a laser cutter- vinyl plotter- or other CNC tools at i3Detroit or another hacker space- you need 2D paths that the tool will follow. This path- or 'vector'- is described with various formats such as SVG (scalable vector graphics)- AI (Adobe Illustrator)- or DXF (digital exchange format). This class will teach you the basics the premiere vector illustration tool- Adobe Illustrator- with an emphasis on how to prepare your file to be used as a tool path. Computers and software are not provided- we can help if you bring a prepared file or Illustrator.',FALSE,PUBLIC,Projector
5/4/2014,12:00,5/4/2014,12:50,50 minutes,"Montcalm",Life,"The Trials and Tribulations of  the Artists Lifestyle","BluRaven C. Houvener, Gabrielle Gamache-Nettles, Lainey Carroll, Sam Vernier",'Join a webcomic artist that dabbles in film- a film maker- a cosplayer- and a cosplayer/model/artist as they sit down with you for a guaranteed laugh riot. They'll share some of their wackiest moments working on their craft. Both aspiring artists and those that have never given thought towards creation are encouraged to come!',FALSE,PUBLIC,Projector
5/4/2014,13:00,5/4/2014,13:50,50 minutes,"Montcalm",Life,"Your Personal Penguicon with a Passport!","Nick Farr",'It's finally time: You need to visit Germany and Japan! Whatever your interest is- odds are you'll find a unique spin on it overseas that will change your life and how you view humanity. With nearly half a million transcontinental miles flown east and west- Nick Farr will regale you with tales of the geekiest highlights in both countries and tips on how to have an authentic- safe- geeky and budget-conscious international trip to Germany and Japan.',FALSE,PUBLIC,Projector
5/4/2014,14:00,5/4/2014,14:50,50 minutes,"Montcalm",Science,"Cutting Edge Neuroscience or Science Fiction?","Heather Aman",'An exploration of the fine line between the field of neuroscience and science fiction. Cutting edge neuroscientific research tends to sound more like science fiction year by year. Can you tell the difference between science fiction and cutting edge neuroscience? Topics include both molecular/cellular/developmental neuroscience- and behavioral neuroscience. See if you're up to date on the latest developments in the understanding of man's most complex machine- the human brain!',FALSE,PUBLIC,Projector
5/4/2014,15:00,5/4/2014,15:50,50 minutes,"Montcalm",Life,"Living From Your Strengths","Melissa Wren",'What are your core strengths? How can you integrate your unique combination of talents and innate abilities into your personal and professional life? Focusing on what we do well provides greater opportunities for success and helps establish the foundation for some of our more dormant talents to develop and flourish. Come learn how to enjoy a better quality of life by focusing on your strengths.',FALSE,PUBLIC,Projector
