Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/26/2015,9:00,4/26/2015,9:50,50 minutes,"Algonquin D",Tech,"Social Network Analysis: NetworkX and Gephi","Ed Platt",'We'll demo NetworkX and Gephi- two powerful- free/open-source tools for analyzing and visualizing social networks. Using these tools- we'll analyze the social network of Penguicon panels and presenters. Topics include: centrality measures- co-affiliation- clustering- and visualization. NetworkX examples will assume familiarity with Python. Edward L. Platt is staff at the MIT Center for Civic Media.',FALSE,PUBLIC,Projector
4/26/2015,12:00,4/26/2015,12:50,50 minutes,"Algonquin D",Tech,"Swimming with Dolphin, the File Manager","Mary Tomich",'Most Linux users know Dolphin as KDE's flagship file manager. Spend this session walking through some of Dolphin's powerful yet little-known features- including “service menus-” the list of actions that appears when you right-click on an item in Dolphin. Whether it's resizing a batch of images or simply changing the color of a folder icon in Dolphin- there's a service menu for that!',FALSE,PUBLIC,Projector
4/24/2015,19:00,4/24/2015,19:50,50 minutes,"Algonquin D",Science,"The Dawn Mission at Dwarf Planet Ceres","Bob Trembley",'The Dawn spacecraft will approach the Dwarf Planet Ceres in February of 2015- and go into orbit of Ceres in the Spring of 2015. In this lecture- Bob discusses the Dawn spacecraft and its ion propulsion system- its 2011 visit to the asteroid Vesta- and new photos and scientific findings about Ceres. It- and several other 'planets' got demoted to asteroid status in the 1850's. Ceres' status was updated to 'Dwarf Planet' in 2006- along with Pluto.',FALSE,PUBLIC,Projector
4/24/2015,20:00,4/24/2015,20:50,50 minutes,"Algonquin D",Science,"The Future of Bionics","Cynthia Chestek, Albert Manero, Jen Owen, Ivan Owen",'In the beginning- bionics were expensive things sold by large companies.  Now- we're 3D printing them for less than a fancy dinner- and soon- we're going to be controlling them with our minds!  What will the future hold for people who use these devices to make their lives richer? Will we be bionic people?  Will we be better...stronger...faster?',FALSE,PUBLIC,none
4/25/2015,12:00,4/25/2015,12:50,50 minutes,"Algonquin D",Tech, Life,"The IT Road Warrior","Mark Haynes
Douglas Johnson",'What does it take to become an IT Road Warrior? What are the gadgets- luggage- and contract requirements for living life on the road?',FALSE,PUBLIC,Projector
4/26/2015,10:00,4/26/2015,10:50,50 minutes,"Algonquin D",Science,"The Science Behind Superheroes","Heather Aman, Marie-Therese Enga",'Do you wish you could regenerate tissues like Wolverine- possess the indomitable strength of Captain America- or see in X-ray vision like Superman? Advancements in fields like epigenetics- neuroprosthetics- and stem cell therapies may finally allow the wonders of our favorite comic books to step into the realm of plausibility. Come learn more about the science behind superheroes!',FALSE,PUBLIC,Projector
4/26/2015,11:00,4/26/2015,11:50,50 minutes,"Algonquin D",Tech,"Tips and Tricks using ASP MVC 5","Mark Henke",'We will be going through some lessons learned while using Asp Mvc over the year- including tricks like metadata conventions handling validation and dealing with dropdowns.',FALSE,PUBLIC,Projector
4/25/2015,9:00,4/25/2015,9:50,50 minutes,"Algonquin D",Tech,"TOR: Layers of Anonymity","Pat Baker",'Tor is free software for enabling anonymous communication.  Tor directs Internet traffic through a free- worldwide- volunteer network consisting of relays to conceal a user's location and usage. Let's peel back the layers.',FALSE,PUBLIC,Projector
4/26/2015,14:00,4/26/2015,14:50,50 minutes,"Algonquin D",Tech,"Understanding and Protecting Your Privacy Online","Ryan Kather",'Everyday it seems more of our daily lives are intertwined with our online identities- and yet it seems that there is ever less privacy online. Come learn how interested parties are monitoring you online- what drives their motivations- and steps you can take to mitigate your private information exposure.',FALSE,PUBLIC,Projector
4/25/2015,16:00,4/25/2015,16:50,50 minutes,"Algonquin D",Tech,"Weaponized Malware: The Future of Cyber Warfare","Nick Farr, Jeff Goeke-Smith",'You've probably heard of -- or helped your parents remove -- all sorts of malware.  It ranges from simple stuff like popups and redirects all the way to encrypting your data and demanding bitcoin for safe decryption.  What happens- though- when malware is industrialized by state sponsored groups?  You may have read about the Equation Group -- a shadowy group of State Sponsored hackers and coders -- who have created malware that keeps persistence by rewriting your hard drive's firmware.  We'll talk about recent examples of discovered cyber weapons- who is using them- what advanced features these programs have- and what it means for the future.',FALSE,PUBLIC,none
4/25/2015,14:00,4/25/2015,14:50,50 minutes,"Algonquin D",Tech,"What Do Your Users Really Think?","Lana Krolikowski, Aral Balkan, Dawn Kuczwara",'The KDE project has released Plasma 5- and with it comes many changes. Come learn what's new in this latest popular open source desktop environment. Whether you're already a KDE user- or just curious about desktops- you will learn something as we run down what's new with an eye to the past. We will also spend some time contrasting the desktop to its competition in Unity and Gnome.',FALSE,PUBLIC,Projector
