Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/26/2015,14:00,4/26/2015,15:50,1 hour and 50 minutes,"Baldwin Board Room",Webcomics,"LIVE PODCAST: Snake Oil Comics","Travis McIntire, Devin Foether, Stephen Sharar",'Snake Oil Comics is a comics and nerd lifestyle podcast recorded live from Coy's Comics in Saginaw- MI. Hosts Travis McIntire- Devin Foether- and Jason Lloyd strive to support the industry they love by interviewing independent comic creators- talking about significant comic story lines or characters- and getting a comic shop owner's perspective on what's hot and what's not. ',FALSE,PUBLIC,none
4/24/2015,18:00,4/24/2015,22:00,4 hours,"Baldwin Board Room",Videograming,"Artemis: The Starship Bridge Simulator (Friday)","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
4/25/2015,10:00,4/25/2015,18:00,8 hours,"Baldwin Board Room",Videograming,"Artemis: The Starship Bridge Simulator (Saturday)","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
4/26/2015,10:00,4/26/2015,13:00,3 hours,"Baldwin Board Room",Videograming,"Artemis: The Starship Bridge Simulator (Sunday)","Joe Greene",'Come be a member of the bridge crew in Artemis- the Starship Bridge Simulator. One hour sessions throughout the weekend.',FALSE,PUBLIC,none
