Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/24/2015,20:00,4/24/2015,20:50,50 minutes,"Board of Governors","Literature","A Beginners Guide to Self-Publishing","Patty Templeton, Michael Elliott, Shetan Noir","A discussion the ins and outs of how and where to publish your work. Topics will include formatting programs- editing- deciding who will carry your book- getting into bookstores- and advertising.",FALSE,PUBLIC,"none"
4/25/2015,17:00,4/25/2015,17:50,50 minutes,"Board of Governors","Literature, Life, Music, Film","Rejection: Dealing with the Dark Side of a Creative Life","Patty Templeton, Rachael Acks, Mary Lynne Gibbs, Sarah Hans, Ken MacGregor, Skeeter Enright, Steven Saus, Jim Leach","For every book that is accepted- painting that is sold- or movie that is made- there are a slew which are not. The panel of artists from various disciplines will share their mechanisms for coping with rejection and relate what they do to keep pressing on.",FALSE,PUBLIC,"none"
4/25/2015,21:00,4/25/2015,21:50,50 minutes,"Board of Governors","Literature","You Can't Kill The Undead","Nicole Castle, Mary Lynne Gibbs, Michael Cieslak, Sarah Hans, Ken MacGregor, Steven Saus, Sean M. Davis","Year after year we wonder if this will be the year that people get sick of zombies and vampires. Year after year we get a resounding no from the audience. Join us as we explore the most recent explorations of the undead and brainstorm with us- wondering what may be on the horizon: angels- ghosts- demons?",FALSE,PUBLIC,"none"
4/26/2015,12:00,4/26/2015,12:50,50 minutes,"Board of Governors","Music","Chip Music: Not Just Bleeps and Bloops","Barbeque, Snesei, MPFM","For quite a while chip music or 'chiptunes' has been considered a novelty/joke genre of music. Come meet some artists who are pushing the boundaries of their old game consoles and creating some beats with a more mainstream appeal.",FALSE,PUBLIC,"none"
4/25/2015,15:00,4/25/2015,15:50,50 minutes,"Board of Governors","Music","Rad Women in Music","Patty Templeton, Suzanne Church","Everybody knows about the Beatles- the Rolling Stones- Chuck Berry- Hank Williams- the Sex Pistols- and Muddy Waters. Everywhere you look- music history has been written about men. What about the ladies? They existed in blues- country- and rock 'n' roll. Join us for a discussion on rad women in music history. Then- at the end- tell us your favorite women in rock and beyond.",FALSE,PUBLIC,"none"
4/25/2015,18:00,4/25/2015,18:50,50 minutes,"Board of Governors","Music","Turning Your Hobby Into Your Profession","Mikey Mason","Nationally touring comedian and geek rock musician Mikey Mason discusses the process that allowed him to turn comedy into his full-time profession- and how using these ideals and principles might help you do the same. The conversation will not be limited to comedy- music- or performing- but can touch on many- if not most creative hobbies. If you dream of doing what you love for a living- this is the panel for you.",FALSE,PUBLIC,"none"
4/24/2015,17:00,4/24/2015,17:50,50 minutes,"Board of Governors","Penguicon Events","So This is Your First Penguicon?","Nuri Gocay","Our chair- Nuri- will talk about how he first joined Penguicon- and give you a tour of what's awesome (everything!) here.  If you're new to Penguicon and you want to get to know the event- this is the panel for you!",FALSE,PUBLIC,"none"
4/26/2015,13:00,4/26/2015,13:50,50 minutes,"Board of Governors","Tech","Become a Greybeard Sysadmin","Ethan Dicks, John D. Bell, Craig Maloney","Most systems administrators must find their own career path- but it's a lot easier if you take advantage of those who have gone before you. This panel discussion between three systems administrators who have been in the business for decades will cover how the business has changed- how we expect it to change- how to expand your skills- and what you can do to take your systems administration career to the next level. Come learn from our mistakes. You don't have time to make them all on your own.",FALSE,PUBLIC,"none"
4/25/2015,10:00,4/25/2015,10:50,50 minutes,"Board of Governors","Tech","Community Organizing Tech Roundtable","Ed Platt, Mark Oshiro","Free and open-source software is making it easier to organize communities for collaboration- activism- and more. What's new and exciting in community tech? How can it help you? How can we make it better? Edward L. Platt- MIT staff developer and i3 Detroit co-founder- will demo a few applications and facilitate a roundtable for builders and users of software for community organizing.",FALSE,PUBLIC,"none"
4/25/2015,12:00,4/25/2015,12:50,50 minutes,"Board of Governors","Tech","Leading FLOSS Projects","Ed Platt","There's more to leading a free/open-source project than just releasing your code into the wild. Edward L. Platt- MIT staff developer and lead developer of Seltzer CRM- will discuss best practices and lessons learned. Bring your questions and share your own experience.",FALSE,PUBLIC,"none"
4/25/2015,19:00,4/25/2015,19:50,50 minutes,"Board of Governors","Videogaming","The Augmented Gamer","Les Orchard","Video games and hardware are getting increasingly more complex and powerful. But- so are the resources available to gamers. Back in the 80s- a space trading game like Elite would call for a pad of paper to track prices between space stations. Today- players of the modern MMORPG EVE Online have spawned web services and dynamic spreadsheets to cope with market activity. Even World of Warcraft players have used code and spreadsheets to manage characters and gear. Some players and developers consider this cheating. But- for others- this is just the way games are played while living in the future. What do you think?  Let's discuss!",FALSE,PUBLIC,"none"
