Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
4/29/2016,20:00,4/29/2016,20:50,50 minutes,"FOOD","DIY","So Fresh, (Not) So Clean; Getting Dirty Making Soap.","Jonathan Ivar Weyhrauch, Mikhail Shikhmanov","Reroot- a local producer of all natural hand made soaps and oils- will demonstrate one of the processes they use to make soap. We will touch on how to formulate a soap with the properties you desire and the chemical reactions that turn oils into soap. Come join us in getting dirty to make others clean.",FALSE,DEFAULT,"none"
