Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/3/2019,19:30,5/3/2019,21:00,2 hours,"Westin Bar","Tech","Ubuntu 19.04 Release Party","Craig Maloney","Come celebrate the release of the latest Ubuntu 19.04 release- code-named 'Disco Dingo'. We'll meet in the bar area and raise a glass to mark the occasion.",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,19:00,1 hour,"Westin Bar","Tech","BOF: Installing Open Source Software is Too Complicated Now","","Birds of a Feather: Have you ever had an open source software install fail because the documentation is outdated and the versions of supporting packages have all changed? Let's talk about this difficult problem!",FALSE,PUBLIC,""
