Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Spellbound Demo",4/30/2016,10:00,4/30/2016,11:00,FALSE,"Featured Guest Christina York demonstrates the Spellbound app! SpellBound uses your smartphone or tablet to turns paper books that work with the app into amazing 3D adventures.    Speakers include:Christina York - Track: Tech, Science  - Duration: 1 hour - Audio/video needs: none ","Demo Table, Maker Market Hallway",PUBLIC
"Bringing Sci-Fi into the Everyday: Augmented reality in a Children's Hospital",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Featured Guest Christina York tells us about one company's mission to put augmented reality (AR) technology to good use, highlighting some inspirational sci-fi moments and then describe how they are taking AR out of the movies and creating moments of wonder and joy for kids in hospital.   Speakers include:Christina York - Track: Tech, Life  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
"Spellbound Demo",4/30/2016,15:00,4/30/2016,16:00,FALSE,"Featured Guest Christina York demonstrates the Spellbound app! SpellBound uses your smartphone or tablet to turns paper books that work with the app into amazing 3D adventures.    Speakers include:Christina York - Track: Tech, Science  - Duration: 1 hour - Audio/video needs: none ","Demo Table, Maker Market Hallway",PUBLIC
"Crowd- & Alternatively Funding Your Career",5/1/2016,11:00,5/1/2016,11:50,FALSE,"Our panelists discuss their experiences using entrepreneurship opportunities like Startup Weekend and Global Startup Battle or crowdfunding platforms like Kickstarter and Patreon, to supplement or make a living, or start a new project.  Speakers include:Tanya DePass, Mark Oshiro, Christina York, Noa Page - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
"Accessible UI/UX Design",5/1/2016,14:00,5/1/2016,14:50,FALSE,"One focus of Penguicon has been using technology to make people's lives better. Last year we partnered with Enable to create hands for kids, and now we have a couple of people experienced with software interface design who will discuss how to make software more accessible. Because that Internet-connected computer is no good to you if you can't understand it and work with it.  Speakers include:Christina York, Scott Favre - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
