Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Sustainable Engineering in Developing Economies",5/3/2014,19:00,5/3/2014,19:50,FALSE,"The presenter will highlight some of the work that EOS International (http://eosinternational.org/) is doing in Nicaragua and how you could use the technology here.  Started by young engineering grads, EOS International is a great example of what keeping engineering local and appropriate means.  Speakers include:Kristy Currier - Track: Eco  - Duration: 50 minutes - Audio/video needs: none ","Montcalm",PUBLIC
"Changing Our Minds: Neurodiversity",5/4/2014,11:00,5/4/2014,11:50,FALSE,"The term Neurodiversity has been around since the late 1990's but it has recently become a call to arms for activists looking for acceptance and respect when it comes to neurological differences.  We will explore how changing our perspective on mental health issues, from one focused on disability to one highlighting ability, can not only benefit the future of the individual but also the future of our society. Panelists who live with a variety of different mental health issues will talk about their experiences living and working in a society that focuses on 'can't.'  Speakers include:Jessica Roland, Kristy Currier, Chris Roland, Heather Aman - Track: Science  - Duration: 50 minutes - Audio/video needs: Projector ","Nicolet",PUBLIC
