Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"How to Respect your Transgender Peers",5/2/2014,19:00,5/2/2014,19:50,FALSE,"More people are transitioning publicly in geek social circles where they feel less threatened and more accepted, so it's getting more likely that you will know or meet one. Come hear a transgender person talk about the best way to approach, discuss, and respect transgender people. This presentation focuses on the social aspects of dealing with transgender people with a brief discussion of the physical aspects of transition. Most trans people do not have an easy time, but friends and peers can help by not accidentally saying something rude that makes the trans person feel uncomfortable. Bad attitudes and bad language will not be tolerated.
  Speakers include:Deirdre McDaniel, Steffo, Amara Brighe - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Board of Governors",PUBLIC
"Nerdcore is Dead(?)",5/3/2014,16:00,5/3/2014,16:50,FALSE,"Nerdcore hip-hop is often taken as a parody genre.  With 'nerdy' references sneaking into more and more mainstream music, is 'nerd rap' a stale term?  Join some of the top artists as they debate the validity of their own genre.  Speakers include:YTCracker, Steffo, StarF, King Pheenix, 2 Mello, Devo Spice - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix B",PUBLIC
"Performance: My Parents Favorite Music",5/3/2014,21:00,5/3/2014,21:50,FALSE,"Steffeny “Steffo” Messinger uses the title “My Parents Favorite Music” to describe the chiptune/video game influenced songs she writes, produces, and records. Bringing a spectacular amount of energy and love, clever wordplay, and unique presence, Steffo ensures every listener is welcome to join the party in her musical adventure.  Speakers include:Steffo - Track: Music  - Duration: 50 minutes - Audio/video needs: Sound System ","Algonquin B/C",PUBLIC
