Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Developing Software for Penguicon",5/2/2014,19:00,5/2/2014,19:50,FALSE,"Penguicon has begun to host hackathons year-round to develop software to help organize this convention: tuxtrax.org. Please join us at the whiteboard! Developers and interested stake holders will meet to discuss the project's purpose, stack, and next steps. Look at the user stories in the readme and the flowchart image in the wiki: https://github.com/MattArnold/penguicontrax  Speakers include:Matt Arnold, Bruce Webber, John D. Bell, Janet Gocay, Chad Crabtree, Jeff Quesnelle, Stan Carrico - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Board of Regents",PUBLIC
"Pascal Isn't Air Pressure, It's a Modern Programming Language.",5/4/2014,13:00,5/4/2014,13:50,FALSE,"The Pascal programming language is still alive.  Free Pascal is a modern compiler for Pascal that works on nearly all platforms.  It is a low-level, object-oriented programming language that is pretty darned fast.  There will also be a demo of Lazarus, an IDE and cross platform GUI toolkit that allows one to make native applications on Windows/Linux/OSX with one code base.  Expose yourself to the granddaddy programming language that has continued to learn new tricks.    Speakers include:Chad Crabtree - Track: Tech  - Duration: 50 minutes - Audio/video needs: Projector ","Charlevoix C",PUBLIC
