Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Creature Costumes",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Learn various techniques to create non-human scifi/fantasy costumes. From scaly to fuzzy, find out how to create a werewolf, lizardman, fishman, insect, and more!  Speakers include:Gnora Ford-Lepthien - Track: Costuming  - Duration: 50 minutes - Audio/video needs: none ","EMC II",PUBLIC
"Silicone Casting for Cheap Bastards",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Ever wanted to make things out of silicone but don't want to spend a bunch of money? Learn how to cast things out of inexpensive silicone caulk and corn starch.   Speakers include:Gnora Ford-Lepthien - Track: Costuming  - Duration: 50 minutes - Audio/video needs: none ","EMC II",PUBLIC
"Furries!",5/1/2016,14:00,5/1/2016,14:50,FALSE,"What is being a furry all about? Find out about your fuzzy friends. Anthropomorphic Characters, Art, & Costumes  Speakers include:Gnora Ford-Lepthien - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","EMV V",PUBLIC
