Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Dragons, Demons, and the Laundry",4/30/2016,18:00,4/30/2016,18:50,FALSE,"With Urban Fantasy being such an enormous field, how do you keep the sense of wonder in magical spells, fantastic creatures and other mystical phenomenon. Is this required and what is the cost if it's missing? Do characters look differently at magic if it's used to handle mundane tasks and what does this mean to the setting?  Speakers include:Christian Klaver, Robert Kroese, Michael Cieslak, Cathrynne Valente - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
"History in Speculative Fiction (and Other Literature)",4/29/2016,21:00,4/29/2016,21:50,FALSE,"The historical details can bring a story to life or bog it down. What's the right balance?  Speakers include:Clif Flynt, Steven Saus, Nicole Castle, Robert Kroese - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","EMC I",PUBLIC
"Self-Publishing 2016",5/1/2016,10:00,5/1/2016,10:50,FALSE,"This panel discusses today's self-publishing options and business models. Our panelists include authors who are both self- and traditionally published, in fiction and nonfiction, including people who are making an income entirely by self-publishing. We'll discuss why we made the choice to self-publish, the pitfalls and lessons learned, and which business choices we've made on our respective self-publishing efforts.  Speakers include:Michael W. Lucas, Jen Haeger, Christopher Purrett, Alex Kourvo, Robert Kroese - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","EMC I",PUBLIC
