Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Queer: Identity, Sexuality and Beyond",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Queer means so many thing to so many people: gender identity, orientation, even a political statement of who you are. Let's talk about the range of identities that fall under the queer label.  Speakers include:Jen Schwartz, Matt Sweet, Max Issac, Allison Demars, Ryan Souder - Track: Life  - Duration: 50 minutes ","EMC IV",PUBLIC
"Sexual Safety",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Come with all your questions about sex and safety, and we'll talk about how to keep safe and stay healthy! This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Jen Schwartz, Matt Sweet, Max Issac, Allison Demars, Ryan Souder - Track: After Dark  - Duration: 50 minutes ","EMC IV",PUBLIC
"The Art of Negotiating",4/30/2016,21:00,4/30/2016,21:50,FALSE,"From negotiating a scene to negotiating a relationship, come learn some great lessons in the art of negotiation. This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Jen Schwartz, Allison Demars, Ryan Souder - Track: After Dark  - Duration: 50 minutes ","EMC I",PUBLIC
"LGBTQ Identities",5/1/2016,11:00,5/1/2016,11:50,FALSE,"Let's talk about LGBQT identities  Speakers include:Jen Schwartz, Matt Sweet, Max Issac, Mari Brighe, Allison Demars, Ryan Souder - Track: Life  - Duration: 50 minutes ","Charlevoix C",PUBLIC
"Beyond the Binary",5/1/2016,14:00,5/1/2016,14:50,FALSE,"Let's look into our own personal identities beyond the gender binary.  Speakers include:Jen Schwartz, Matt Sweet, Max Issac, Allison Demars, Ryan Souder - Track: Life  - Duration: 50 minutes ","EMC I",PUBLIC
