Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Social Media for Writers",4/29/2016,18:00,4/29/2016,18:50,FALSE,"What social media trends are necessary for the writer building their web foot print? What are some important things to do, and what should you not do?  Speakers include:David Erik Nelson, Michael W. Lucas, Christopher Purrett, Alex Kourvo, Mark Oshiro, Mary Lynne Gibbs - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
"First Things First: Story Titles ",4/30/2016,10:00,4/30/2016,10:50,FALSE,"First Things First: Story Titles: Which comes first, a story or its title? What makes a good title? Who gets to decide what that title would be? Should a title hint at the story to come, or only make sense after the story is read?   Speakers include:Jon David, Alex Kourvo, Christine Daigle - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
"Reading/Signing: Alex Kourvo/M.H. Mead and Ferrett Steinmetz",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Join our attending authors in the Writers Block (317 & 318) for readings and signings!  Speakers include:Alex Kourvo, Ferrett Steinmetz - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Writer's Block (313 & 315)",PUBLIC
"Writing Fast and Slow",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Are you a hack if you write quickly? Are you an amateur if you write slowly? How many books a year should a working writer produce, and how has that expectation changed in todays publishing climate? How quickly do readers want or expect the next book?  Speakers include:Alex Kourvo, Jen Haeger, Jim Leach, Catherynne Valente, Jeff Pryor - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix C",PUBLIC
"SF/F Madlibs",4/30/2016,21:00,4/30/2016,21:50,FALSE,"Enjoy science fiction, fantasy, and pop culture Mad-libs created by our panelists. Offer up some interesting nouns, adj, verbs and adverbs and be prepared to laugh your head off!  Speakers include:Andrea Johnson, Jackie Morgan, Jen Haeger, Alex Kourvo - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix C",PUBLIC
"Self-Publishing 2016",5/1/2016,10:00,5/1/2016,10:50,FALSE,"This panel discusses today's self-publishing options and business models. Our panelists include authors who are both self- and traditionally published, in fiction and nonfiction, including people who are making an income entirely by self-publishing. We'll discuss why we made the choice to self-publish, the pitfalls and lessons learned, and which business choices we've made on our respective self-publishing efforts.  Speakers include:Michael W. Lucas, Jen Haeger, Christopher Purrett, Alex Kourvo, Robert Kroese - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","EMC I",PUBLIC
