Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Larval Writers Panel",4/24/2015,16:00,4/24/2015,16:50,FALSE,"Sometimes panels with very successful writers on them are intimidating or a bit non-applicable to folks just dipping their toes in the ink, so to speak. This panel has writers struggling to find success sharing their triumphs, woes, insights, and experiences with other aspiring writers.  Speakers include:Jen Haeger, Brent Seth, Rachael Acks, Patty Templeton, Clarence Young, Skeeter Enright, Michael Elliott  - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
"A Beginners Guide to Self-Publishing",4/24/2015,20:00,4/24/2015,20:50,FALSE,"A discussion the ins and outs of how and where to publish your work. Topics will include formatting programs, editing, deciding who will carry your book, getting into bookstores, and advertising.  Speakers include:Patty Templeton, Michael Cieslak, Michael Elliott, Shetan Noir - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Board of Governors",PUBLIC
"Plotting vs Pantsing - An Author's Dilemma",4/25/2015,18:00,4/25/2015,18:50,FALSE,"There are two main strategies to writing: plotting and pantsing. Plotters spend months and sometimes years meticulously planning their characters and stories, while pantsers just write everything on the fly. Which method makes a for a better story? Does it depend on the story? Come hear the pros and cons of each method and get a general feel for what makes writers tick.  Speakers include:Jen Haeger, Rachael Acks, Suzanne Church, Clarence Young, Jim Leach, Michael Elliott, Matt Betts - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
