Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Containers, Pivotal activity - build an environment",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Let's get together and create an environment in the Penguicon Computer Lab that uses containers and Pivotal. Containers and Pivotal are used to quickly establish virtual machine like environments. Any skill level person is encouraged to help.   Speakers include:Gibson Nichols - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
"Hands on Python for Everything and Everybody",4/30/2016,10:00,4/30/2016,11:50,FALSE,"Join MDLUG and friends to walk through an introductory course on building small useful scripts in Python. Get your hands dirty in the fertile soil that is sprouting some of the most interesting developments in machine learning, server scripting and automation! Noteworthy addendum! There will be 20 laptops available in the lab. First come, first served.  Speakers include:Gibson Nichols, Daniel Dugan - Track: Tech  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Computer Lab (EMC III)",PUBLIC
