Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Homesteading for the Begininer ",4/25/2015,11:00,4/25/2015,11:50,FALSE,"Interested in learning how to live a more self-sustaining life?  Come and see how you can get started on the homesteading path from two experienced homesteaders.  Learn how they got started and what they have found to work.   Speakers include:Dan Eakin, Matthew Grieshop - Track: Eco  - Duration: 50 minutes - Audio/video needs: none ","Board of Governors",DEFAULT
"Small and Mid-Scale Chicken Production",4/25/2015,13:00,4/25/2015,13:50,FALSE,"Overview of Three Brother's Farm and orchard egg laying and meat bird operations. Topics will include: brooding chicks, styles of outdoor housing, chicken processing and marketing and ideas on how to integrate chickens into plant agricultural systems.  Speakers include:Matthew Grieshop - Track: Eco  - Duration: 50 minutes - Audio/video needs: Projector ","Montcalm",DEFAULT
