Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"How to be Excellent to One Another",4/24/2015,21:00,4/24/2015,21:50,FALSE,"Wondering about dating, consent, flirting, and all those other social interactions that leave a lot of geeks scratching their heads? We're here to teach some of those social skills that don't always make the most sense!  Speakers include:Jennifer Reisbig, Katherine Hatfield-Nix, Mitchell Peters, April Nance - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix C",PUBLIC
"LGBT Alphabet Soup",4/25/2015,13:00,4/25/2015,13:50,FALSE,"The words we use to describe ourselves are an important part of our identiy. This panel will examine the many different terms used within the LGBT Community and what they mean.   Speakers include:Mari Brighe, Cassy Sinke, April Nance, Mark Oshiro - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Algonquin C",PUBLIC
"LGBT in Fandom",4/25/2015,14:00,4/25/2015,14:50,FALSE,"Join us for a group discussion on LGBT/Queer Culture within fandom. With a moderator guiding the discussion, we will share and discuss our experiences of being gender and/or sexual minorities within various fandoms. Let us talk about the challenges we have faced, the successes we have seen, and the opportunities there are for improving inclusivity and diversity within fandom. Those who attended the panel last year will want to join us again! As with any place at Penguicon, bigotry and harassment will not be tolerated.  Speakers include:Mari Brighe, Cassy Sinke, April Nance, Mark Oshiro - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Algonquin C",PUBLIC
"War on Cooties: Bringing Nerd Men and Women to the Same Game Board",4/26/2015,12:00,4/26/2015,12:50,FALSE,"Coming back for a second year, this panel takes nerd culture by the horns and wrestles with the cold hard truth: equal gender representation in nerd culture is slim at best. We will explore the the social issues, inequality, and perks that come with being a geeky woman, but no matter your gender, please join in!  Speakers include:Victoria Stapels, April Nance, Erika Carlson - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
"War on Cooties: Bringing Nerd Men and Women to the Same Game Board",4/26/2015,12:00,4/26/2015,12:50,FALSE,"Coming back for a second year, this panel takes nerd culture by the horns and wrestles with the cold hard truth: equal gender representation in nerd culture is slim at best. We will explore the the social issues, inequality, and perks that come with being a geeky woman, but no matter your gender, please join in!  Speakers include:Victoria Stapels, April Nance, Erika Carlson - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
