Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Performance: Mikey Mason",4/26/2015,0:00,4/26/2015,0:50,FALSE,"Mikey (She Don’t Like Firefly, Best Game Ever) is a full­-time standup comedian whose work has been featured on Sirius/XM Satellite Radio, DrDemento.com, Nerdist.com, MTV Geek News, SyFy's Blastr.com, Time Magazine's Techland, and on theFuMP.com. He has made multiple appearances both on NBC and at the legendary House Of Blues, headlined on all four coasts and performed at the Atlantis Resort in the Bahamas, Geek Media Expo, Browncoat Ball, and RPG conventions across the US.  Speakers include:Mikey Mason - Track: Music  - Duration: 50 minutes - Audio/video needs: Sound System ","Algonquin B",PUBLIC
"Turning Your Hobby Into Your Profession",4/25/2015,18:00,4/25/2015,18:50,FALSE,"Nationally touring comedian and geek rock musician Mikey Mason discusses the process that allowed him to turn comedy into his full-time profession, and how using these ideals and principles might help you do the same. The conversation will not be limited to comedy, music, or performing, but can touch on many, if not most creative hobbies. If you dream of doing what you love for a living, this is the panel for you.  Speakers include:Mikey Mason - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Board of Governors",PUBLIC
