Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Closing Ceremonies",05/05/2019,15:00,05/05/2019,16:00,TRUE,"It is so hard to say goodbye. Join us at closing ceremonies as we recap the amazingness of Penguicon 2019, hear final thoughts from our Guests of Honor, and learn a little about plans for 2020!  Speakers include:Cassy Sinke, Zed Shaw, Mikey Mason, Matt Arnold, Chelle Silas, Scott Kennedy, Karen Corbeill, Jeff Marraccini, Niki MacRae, Paul Keyes, Sophia Brueckner, Saladin Ahmed, Amanda Long-Adams, Alison Chan, Christie Birtie, Brigit Bradakis, Jessica Roland - Track: Penguicon  - Duration: 1 hour ","Algonquin C/D",PUBLIC
"Opening Ceremonies",05/03/2019,18:00,05/03/2019,19:00,TRUE,"Join Jessica Roland, our illustrious ConChair, the rest of the ConCom, and our amazing Guests of Honor as they kick off another fabulous Penguicon! You never know what might happen!  Speakers include:Cassy Sinke, Zed Shaw, Mikey Mason, Matt Arnold, Chelle Silas, Scott Kennedy, Karen Corbeill, Jeff Marraccini, Niki MacRae, Paul Keyes, Sophia Brueckner, Saladin Ahmed, Amanda Long-Adams, Alison Chan, Christie Birtie, Brigit Bradakis, Jessica Roland - Track: Penguicon  - Duration: 1 hour ","Algonquin C/D",PUBLIC
