Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"DemonLobster.com presents: Sanity Claws Radio Live",4/29/2016,22:00,4/29/2016,22:50,FALSE,"The Demon Lobster crew invites you to this live recording of our podcast, 'Sanity Claws Radio'. The crew will be playing an audience driven game of 'I Can Top That' where you get to ask our panel questions about games, movies, or anything in nerd culture and we quest to give the funniest answer possible. Raunchy humor and adult language abound in this panel. As a result, this panel is for (im)mature audiences only.  Speakers include:Jonathon Hickey, Scott Markwart - Track: After Dark  - Duration: 50 minutes - Audio/video needs: none ","Nicolet",DEFAULT
"DemonLobster.com presents: 8 Player Super Smash Bros for the WiiU",5/1/2016,10:00,5/1/2016,12:50,FALSE,"Take a load off and smash it up with your fellow Penguinnites in a little 8-player Super Smash Bros! All items will be on and matches will be set to three minute timed battles.The rules are strictly for fun and all are welcome. Positive and friendly attitudes are highly encouraged!  Speakers include:Jonathon Hickey - Track: Gaming  - Duration: 2 hours and 50 minutes - Audio/video needs: none ","Nicolet",DEFAULT
