Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Opening Ceremonies",4/29/2016,18:00,4/29/2016,18:50,FALSE,"Join our con chair, Scott Kennedy, the Con Committee, and our Guests of Honor as we open this bad boy up for the weekend.  You never know what surprises might be in store!  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie,Winningham, Ann Lemay, Ann Leckie, Cathrynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
"Social Hour ",4/29/2016,21:00,4/29/2016,21:50,FALSE,"Get to know our Guests of Honor and Featured Guests as we all get together for some cocktails. Meet us in the bar!  Speakers include:Ann Lemay, Ann Leckie, Cathrynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Restaurant",PUBLIC
"How Will Technology Change Society?",4/30/2016,16:00,4/30/2016,16:50,FALSE,"How we develop our technology may determine the world we will have in the future. Will it be a world of increasing personal freedom, or a totalitarian dystopia? And are we making that decision right now without knowing it?  Speakers include:Deb Nicholson, Jason Mars, Lingjia Tang - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
"Software Patents",5/1/2016,13:00,5/1/2016,13:50,FALSE,"Guest of Honor Deb Nicholson, the Community Outreach Director at the Open Invention Network, talks about software patents and shared defensive patent pools.  Speakers include:Deb Nicholson - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix A",PUBLIC
"Closing Ceremonies",5/1/2016,16:00,5/1/2016,16:50,FALSE,"As we officially shut down another amazing, exciting year for Penguicon, come hear about how it went, and what we've got our eye on for next year.  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie Winningham, Ann Lemay, Ann Leckie, Cathrynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
