Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Screen Writing Tips",4/30/2016,11:00,4/30/2016,12:50,FALSE,"Aching to write a script for that great movie idea that's been bouncing around in your head? Come get some tips and tricks for how to get started on writing a script.  Speakers include:James Fernandez, Mary Lynn Gibbs, Dave Kilgore - Track: Media  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Charlevoix C",PUBLIC
"Video Shorts",5/1/2016,13:00,5/1/2016,14:50,FALSE,"Come watch some short films by local filmakers, on topics ranging from music videos and comedy to suspense drama and zombie sci-fi!  Dave Kilgore: Percipient (9:35); I got no Talent (2:30); When the Lord Comes to Drown Us All Again (2:35). Gabrielle Gamache-Nettles: Crosscurrent (7:22), Squisher's Atonement (14:00).  Scott (Toaden) Maiale: Win the Cure (3:00), Single White Vlogger (20:00).  Please note some of these contain adult language and situations.  Speakers include:Scott (Toaden) Maiale, Gabrielle Gamache-Nettles, Dave Kilgore - Track: Media  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Portage",PUBLIC
