Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Opening Ceremonies",4/29/2016,18:00,4/29/2016,18:50,FALSE,"Join our con chair, Scott Kennedy, the Con Committee, and our Guests of Honor as we open this bad boy up for the weekend.  You never know what surprises might be in store!  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie Winningham, Ann Lemay, Ann Leckie, Catherynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes ","Algonquin B/C",PUBLIC
"Set-up and Run Your Own Intelligent Personal Assistant",4/29/2016,20:00,4/29/2016,20:50,FALSE,"Hack of Honor guests Jason Mars and Lingjia Tang will give a hands on seminar on setting up and running your own Intelligent Personal Assistants (IPA) like Apple's Siri, or Sirius, their open-source personal assistant.   Speakers include:Jason Mars, Lingjia Tang - Track: Tech  - Duration: 50 minutes ","Montcalm",PUBLIC
"Social Hour ",4/29/2016,21:00,4/29/2016,21:50,FALSE,"Get to know our Guests of Honor and Featured Guests as we all get together for some cocktails. Meet us in the bar!  Speakers include:Ann Lemay, Ann Leckie, Catherynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes ","Restaurant",PUBLIC
"The Reality and Fiction of Artificial Intelligence",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Artificial intelligences have been a staple of science fiction forever.  But where does the reality of AI end, and the fiction begin?    Speakers include:Ann Leckie, Jason Mars, Lingjia Tang, Jennifer Marsman - Track: Tech, Literature  - Duration: 50 minutes ","Algonquin D",PUBLIC
"How Will Technology Change Society?",4/30/2016,16:00,4/30/2016,16:50,FALSE,"How we develop our technology may determine the world we will have in the future. Will it be a world of increasing personal freedom, or a totalitarian dystopia? And are we making that decision right now without knowing it?  Speakers include:Deb Nicholson, Jason Mars, Lingjia Tang, Tobias S. Buckell, Edward L. Platt - Track: Tech, Literature, Life  - Duration: 50 minutes ","Algonquin B/C",PUBLIC
"Sirius: The Open Source Intelligent Personal Assistant",4/30/2016,19:00,4/30/2016,19:50,FALSE,"Hack of Honor guest Professor Jason Mars talks about emerging intelligent web services and Intelligent Personal Assistants, and specifically about Sirius, the open-source personal assistant being developed by him and Professor Lingjia Tang through Clarity Labs at the University of Michigan.  Speakers include:Jason Mars - Track: Tech  - Duration: 50 minutes ","Nicolet",PUBLIC
"Closing Ceremonies",5/1/2016,16:00,5/1/2016,16:50,FALSE,"As we officially shut down another amazing, exciting year for Penguicon, come hear about how it went, and what we've got our eye on for next year.  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie Winningham, Ann Lemay, Ann Leckie, Catherynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes ","Algonquin B/C",PUBLIC
