Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Intro to Video for Social Media",5/1/2016,10:00,5/1/2016,10:50,FALSE,"Wanting to start a YouTube channel or adding video to your website/social pages?  This panel will provide tips and tricks to help creating videos for new or already established channels.  Speakers include:Scott (Toaden) Maiale, Christina Baade, Crazy Mark - Track: Media  - Duration: 50 minutes - Audio/video needs: none ","Portage",PUBLIC
"Social Media Entertainers Collide ",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Entertainers from different aspects of social media (YouTube, Podcasting, Music, Public Television, and others) discuss aspects of working on-line and sharing their experiences.   Speakers include:Kass Lawrence, Crazy Mark, Dave Philips, Bob Waltenspiel, Nuri Gocay, Karen Hubbard, Scott (Toaden) Maiale, BluRaven C. Houvener, Trooper Isomorph, Trooper Mindtrick - Track: Media  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix C",PUBLIC
"Costume Contest",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Temporary description  Speakers include:Crazy Mark, NUET - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix A",PUBLIC
"Costume Contest Muster",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Temporary description  Speakers include:Crazy Mark, NUET - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix B",PUBLIC
