Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Queer Poly Speed Dating",4/29/2016,22:00,4/29/2016,22:50,FALSE,"Come join us for a speed dating event especially for queer poly people!  Speakers include:George Allen - Track: After Dark  - Duration: 50 minutes - Audio/video needs: none ","Baldwin",PUBLIC
