Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Writing Group 101",4/29/2016,19:00,4/29/2016,19:50,FALSE,"How to survive and thrive in a writing group.  Speakers include:Christian Klaver, David Erik Nelson, Cindy Spencer Pape - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
"Evoking Emotions, Provoking Readers",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Creating authentic characters who seem to experience a full range of believable emotions is only half the equation in character-building.  How can we use character emotions to evoke real feelings in our readers? What other tricks are there?  Speakers include:Merrie Haskell, Cindy Spencer Pape, Ken MacGregor, Catherynne Valente, Mark Oshiro - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","EMC I",PUBLIC
"Character Problems - What's an Author to Do?",4/30/2016,15:00,4/29/2016,15:50,FALSE,"A main character needs to start out annoying, boring, or unappealing. (they have to grow from somewhere!) Your readers say 'ugh' and set your book aside. What's an author to do? How do we avoid this? Examples?  Speakers include:Mary Lynne Gibbs, Paul Kemner, Emmy Jackson, Cindy Spencer Pape, Jeff Pryor - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
"Reading/Signing: Cindy Spencer Pape and Christine Daigle & Stewart Sternberg",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Join our attending authors in the Writers Block (317 & 318) for readings and signings!  Speakers include:Cindy Spencer Pape, Chistine Daigle, Stewart Sternberg - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Writer's Block (313 & 315)",PUBLIC
"Dragons, Demons, and the Laundry",4/30/2016,18:00,4/30/2016,18:50,FALSE,"With Urban Fantasy being such an enormous field, how do you keep the sense of wonder in magical spells, fantastic creatures and other mystical phenomenon. Is this required and what is the cost if it's missing? Do characters look differently at magic if it's used to handle mundane tasks and what does this mean to the setting?  Speakers include:Christian Klaver, Robert Kroese, Michael Cieslak, Andrea Johnson, Cindy Spencer Pape - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
