Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Masquerade Muster",5/3/2014,15:00,5/3/2014,15:50,FALSE,"Come join us for the Masquerade contest!  Speakers include:Suzette Mariotti - Track: Penguicon Events  - Duration: 50 minutes - Audio/video needs: Microphone, Sound System ","Algonquin B/C",PUBLIC
"Masquerade",5/3/2014,16:00,5/3/2014,17:50,FALSE,"Anyone who'd like to join in our Masquerade contest is encouraged to join us for the Muster, so we can announce you in the fashion you are accustomed!  Speakers include:Suzette Mariotti, Cathy Raymond, Catherine Shaffer, Annikki Raiford - Track: Penguicon Events  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
