Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Opening Ceremonies",4/29/2016,18:00,4/29/2016,18:50,FALSE,"Join our con chair, Scott Kennedy, the Con Committee, and our Guests of Honor as we open this bad boy up for the weekend.  You never know what surprises might be in store!  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie,Winningham, Ann Lemay, Ann Leckie, Cathrynne Valente, Deb Nicholson, Jason Mars, Lingjia Tang - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",PUBLIC
"Penguicon 2017 Planning Meeting",5/1/2016,11:00,5/1/2016,11:50,FALSE,"Making a successful Penguicon requires at least a year of organizing, planning, and partying.  Do not skip the partying!  Join us for the first planning meeting with the 2017 ConChair, Cylithria DuBois, and her selected Con Committee. If you want to contribute to Penguicon next year, or you just want to see how we make it happen, join us!  Speakers include:Scott Kennedy, Daniel Dugan, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Miranda Webster, Jessica Roland, Julie,Winningham - Track: Penguicon  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
