Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Clothes Sewing 101",05/04/2019,17:00,05/04/2019,18:00,TRUE,"Have you ever wanted to stop buying off the rack and wrap yourself in the creations of your imagination? Come learn some of the basic techniques and tools needed to start walking the runway instead of shopping off the clearance rack.  Speakers include:Kelly V - Track: DIY  - Duration: 1 hour ","EMC II",PUBLIC
"Knitting 101",05/03/2019,19:00,05/03/2019,20:00,TRUE,"Learn to knit! Take two sticks and string and make a dishcloth! Supplies provided.  Speakers include:Kelly V, Mary Fitzpatrick - Track: DIY  - Duration: 1 hour ","EMC II",PUBLIC
"Fabric 101",05/04/2019,10:00,05/04/2019,11:00,TRUE,"Explore different types of fabric and why and what to use them for. For example, why you don't use cotton woven for leggings!  Speakers include:Kelly V - Track: DIY  - Duration: 1 hour ","EMC II",PUBLIC
