Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"So Fresh, (Not) So Clean; Getting Dirty Making Soap.",4/29/2016,20:00,4/29/2016,20:50,FALSE,"Reroot, a local producer of all natural hand made soaps and oils, will demonstrate one of the processes they use to make soap. We will touch on how to formulate a soap with the properties you desire and the chemical reactions that turn oils into soap. Come join us in getting dirty to make others clean.  Speakers include:Jonathan Weyhrauch, Mikhail Shikhmanov - Track: DIY  - Duration: 50 minutes ","517",PUBLIC
