Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Teaching Martial Arts to Vulnerable Populations",4/25/2015,12:00,4/25/2015,12:50,FALSE,"In the US, those most at risk of violence are also those least likely to learn self defense: survivors of trauma and abuse, disabled persons, and those with medical problems that impair sensing, learning, communication, and/or movement. This session instructs teachers of martial arts and self defense on strategies and techniques for effectively working with individuals in these vulnerable populations. Included are approaches to maintaining motivation, adapting techniques and teaching methods for physical differences, dealing with psychological trauma, patterns of victimhood, and more.  Speakers include:Heather Fish, Susan Sons - Track: Action Adventure  - Duration: 50 minutes - Audio/video needs: Projector ","Nicolet",PUBLIC
"Teaching Martial Arts to Vulnerable Populations",4/25/2015,12:00,4/25/2015,12:50,FALSE,"In the US, those most at risk of violence are also those least likely to learn self defense: survivors of trauma and abuse, disabled persons, and those with medical problems that impair sensing, learning, communication, and/or movement. This session instructs teachers of martial arts and self defense on strategies and techniques for effectively working with individuals in these vulnerable populations. Included are approaches to maintaining motivation, adapting techniques and teaching methods for physical differences, dealing with psychological trauma, patterns of victimhood, and more.  Speakers include:Heather Fish, Susan Sons - Track: Action Adventure  - Duration: 50 minutes - Audio/video needs: Projector ","Nicolet",PUBLIC
"Cryptoparty, Penguicon Edition",4/25/2015,18:00,4/25/2015,21:50,FALSE,"Everyday encryption for the general public. Learn to protect your hard drive's data, browse the web anonymously, encrypt your email, and more in this hands-on workshop. Absolute beginners are welcome; we will have volunteers on hand to provide you with software and help you learn to use it. Bring your laptop along to get the most from hands-on activities in this session.  Speakers include:Susan Sons - Track: Tech  - Duration: 3 hours and 50 minutes - Audio/video needs: Projector ","Montcalm",PUBLIC
"Cryptoparty, Penguicon Edition",4/25/2015,18:00,4/25/2015,21:50,FALSE,"Everyday encryption for the general public. Learn to protect your hard drive's data, browse the web anonymously, encrypt your email, and more in this hands-on workshop. Absolute beginners are welcome; we will have volunteers on hand to provide you with software and help you learn to use it. Bring your laptop along to get the most from hands-on activities in this session.  Speakers include:Susan Sons - Track: Tech  - Duration: 3 hours and 50 minutes - Audio/video needs: Projector ","Montcalm",PUBLIC
"Notes from 'DHS Industrial Control Systems Cybersecurity 301'",4/26/2015,9:00,4/26/2015,9:50,FALSE,"The Department of Homeland Security offers a free, week-long training class in protecting and securing industrial control systems form cyber attacks. The classes are held monthly at a DHS facility in Idaho Falls and consist of classroom time and a ten-hour red-team/blue-team attack/defense scenario. The presenters attended the course in February 2015 - now they would like to share their notes and impressions with Penguicon. If you are involved with industrial automation in any way, this session will let you know what the training class provides, and help you decide whether a trip to Idaho Falls should be in your future. For what it's worth, both presenters were on the winning team - Go, Defense!  Speakers include:Phil Salkie, Susan Sons - Track: Tech  - Duration: 50 minutes - Audio/video needs: Projector ","Algonquin B",PUBLIC
"Notes from 'DHS Industrial Control Systems Cybersecurity 301'",4/26/2015,9:00,4/26/2015,9:50,FALSE,"The Department of Homeland Security offers a free, week-long training class in protecting and securing industrial control systems form cyber attacks. The classes are held monthly at a DHS facility in Idaho Falls and consist of classroom time and a ten-hour red-team/blue-team attack/defense scenario. The presenters attended the course in February 2015 - now they would like to share their notes and impressions with Penguicon. If you are involved with industrial automation in any way, this session will let you know what the training class provides, and help you decide whether a trip to Idaho Falls should be in your future. For what it's worth, both presenters were on the winning team - Go, Defense!  Speakers include:Phil Salkie, Susan Sons - Track: Tech  - Duration: 50 minutes - Audio/video needs: Projector ","Algonquin B",PUBLIC
