Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Cookbook Lovers Unite.","5/4/2019","20:00","5/4/2019","21:00","FALSE","In spite of millions of recipes available on the Internet, some of us still love to collect and cook from cookbooks. This panel is for all you cookbook lovers (and wanna-be lovers) out there. Come share your favorite cookbooks, discuss what qualities make a great cookbook versus a, well, not-so-good cookbook, and compare notes on the tricky issue of how to organize a large cookbook collection.&nbsp;  Speakers include:Lisa Leutheuser - Track: Food  - Duration: 1 hour ","Montcalm",PUBLIC
