Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"CryptoParty: Penguicon Edition",5/3/2014,17:00,5/3/2014,19:50,FALSE,"Everyday encryption for the general public. Learn to protect your hard drive's data, browse the web anonymously, encrypt your email, and more in this hands-on workshop. Absolute beginners are welcome; we will have volunteers on hand to provide you with software and help you learn to use it. Bring your laptop along to get the most from hands-on activities in this session.  Speakers include:Susan Sons, Chris Nehren, Jeremy Banks, Eric S. Raymond, Paul Berens, Adam Nuwer, Andrew Kelley, John D. Bell - Track: Tech  - Duration: 2 hours and 50 minutes - Audio/video needs: Projector ","Nicolet",PUBLIC
