Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"2nd Sock Syndrome",5/3/2019,20:00,5/3/2019,21:00,FALSE,"Let's rock our socks off in this panel as I teach you all of the basics for creating your own socks. Basic knit and purl stitch skills required to enjoy our sock hop!  Speakers include:Patt Mundy - Track: DIY  - Duration: 1 hour ","EMC II",PUBLIC
"Double Knitting",5/5/2019,13:00,5/5/2019,14:00,FALSE,"Double it up in this panel as we teach you how to make things on both sides of the skein. Basic knit and purl stitch skills required to bring double the trouble in this panel!  Speakers include:Mary Fitzpatrick, Patt Mundy - Track: DIY  - Duration: 1 hour ","EMC II",PUBLIC
