Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Guns and Gun Safety",5/4/2014,10:00,5/4/2014,10:50,FALSE,"Author and gun enthusiast Stu Chisholm and author and NRA instructor Rob Reed talk about guns and gun safety.  Speakers include:Stu Chisholm, Rob Reed, Eric S. Raymond, Richard Houser, Richard Herrell - Track: Action Adventure  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix B",PUBLIC
"Writing for the Web ",5/2/2014,18:00,5/2/2014,18:50,FALSE,"Explore the pros and cons of writing for examiner.com and Yahoo’s associated content.  The discussion will compare writing content for the web versus print magazines.  Other topics to be covered include how to build your writing portfolio and setting deadlines for yourself.  Speakers include:Tracy Herrell, Rob Reed - Track: Lit  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
"Guns for Writers - What Writers Should Know About Firearms For Their Work",5/4/2014,15:00,5/4/2014,15:50,FALSE,"Come talk about guns with a firearms instructor and writer. The panel will briefly discuss the history of firearms with a focus on modern and near future tech. Learn more about how guns work, how to write convincing scenes with firearms, and how knowing more about guns can help both your world building and character development. NOTE: This is NOT the 'Geeks with Guns' event.   Speakers include:Rob Reed - Track: Lit  - Duration: 50 minutes - Audio/video needs: Projector ","Algonquin D",PUBLIC
