Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Data Analysis Using Python",4/30/2016,16:00,4/30/2016,16:50,FALSE,"Learn about Loading, wrangling, visualizing, and plotting data using Python, NumPy, Pandas, and the IPython interactive development and computing environment.
  Speakers include:Richard Herrell - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Montcalm",PUBLIC
"Intro to Microservices",4/30/2016,15:00,4/30/2016,15:50,FALSE,"Presentation based on the books 'Building Microservices' by Sam Newman and 'Release It! Design and Deploy Production Ready Software' by Michael T. Nygard. 
  Speakers include:Richard Herrell - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix B",PUBLIC
"The Different Philosophies of Anime",4/30/2016,19:00,4/30/2016,20:50,FALSE,"In this panel we'll have an open discussion with lots of audience participation concerning the different philosophical and ethical questions Anime can bring to light.  This will include discussions about Death Note, FMA (Full Metal Alchemist), GITS (Ghost in the Shell), and more. Bring an open mind and your thinking caps.  Speakers include:Cassy Sinke, BluRaven C. Houvener, Richard Herrell - Track: Anime  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Charlevoix B",PUBLIC
