Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Getting Motivated to Write",05/04/2019,12:00,05/04/2019,13:00,TRUE,"Learn some ways to get into the writing frame of mind, including challenges, groups, and staying motivated.  Speakers include:Jean Davis, BluRaven C. Houvener - Track: Lit  - Duration: 1 hour ","Algonquin B",PUBLIC
"Engaging Your Social Media Community and Reducing Drama",05/05/2019,10:00,05/05/2019,11:00,TRUE,"Are you a social media group admin or moderator? Learn methods of engaging your community on social media as a means of preventing and reducing group drama. Platform irrelevant.  Speakers include:Scott Kennedy, Niki MacRae, BluRaven C. Houvener - Track: Life  - Duration: 1 hour ","Nicolet",PUBLIC
"Got Comic Movie Overload?",05/03/2019,17:00,05/03/2019,18:00,TRUE,"With comic book films seemingly coming out every month, how long will it take for the comic book film to go the way of the western? Join us in a fun conversation about comic book films, past, present, and future...especially future!  Speakers include:BluRaven C. Houvener - Track: Media  - Duration: 1 hour ","EMC I",PUBLIC
"What is a Zine and Why You Should Care!",05/04/2019,19:00,05/04/2019,20:00,TRUE,"The embodiment of DIY literature, zines have always been around in one form or another. Learn how to put together your own zine about whatever you're passionate about. We'll talk about traditional and digital methods and even dummy up a zine!  Speakers include:BluRaven C. Houvener - Track: Lit  - Duration: 1 hour ","Montcalm",PUBLIC
