Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Comic and Graphic Novel Writing",4/24/2015,16:00,4/24/2015,16:50,FALSE,"Writing for comics, graphic novels, and other sequential art forms is different from short story writing. Come learn the tricks of the trade.  Speakers include:BluRaven Houvener, Trico Lutkins - Track: Webcomics, Literature  - Duration: 50 minutes - Audio/video needs: Projector  ","Montcalm",PUBLIC
"Speculative Fiction Poetry",4/24/2015,21:00,4/24/2015,21:50,FALSE,"SF, Fantasy, and Horror: it's not just for fiction any more. There are more and more markets opening for Speculative Fiction poetry, we'll talk about where to send your work.  Speakers include:Trico Lutkins, Nicole Castle, Jim Leach, Matt Betts - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
