Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Neuroscience of Dream Engineering",4/25/2015,11:00,4/25/2015,11:50,FALSE,"Morpheus, the Greek God of the dream world, was said to sneak into men's dreams at night to deliver messages from the Gods. Modern neuroscience has tackled ancient myth, and external manipulation of the sleeping mind is now a reality. Come learn about the latest in dream engineering, memory consolidation, lucid dreaming, and even dream recording.  Speakers include:Heather Aman - Track: Science  - Duration: 50 minutes - Audio/video needs: Projector ","Charlevoix B",PUBLIC
"The Science Behind Superheroes",4/26/2015,10:00,4/26/2015,10:50,FALSE,"Do you wish you could regenerate tissues like Wolverine, possess the indomitable strength of Captain America, or see in X-ray vision like Superman? Advancements in fields like epigenetics, neuroprosthetics, and stem cell therapies may finally allow the wonders of our favorite comic books to step into the realm of plausibility. Come learn more about the science behind superheroes!  Speakers include:Heather Aman, Marie-Therese Enga - Track: Science  - Duration: 50 minutes - Audio/video needs: Projector ","Algonquin D",PUBLIC
"Cutting Edge Neuroscience or Science Fiction",4/26/2015,15:00,4/26/2015,15:50,FALSE,"Another exploration of the fine line between the field of neuroscience and science fiction. Cutting edge neuroscientific research tends to sound more like science fiction year by year. Can you tell the difference between science fiction and cutting edge neuroscience? See if you’re up to date on the latest developments in the understanding of man’s most complex machine, the human brain!  Speakers include:Heather Aman - Track: Science  - Duration: 50 minutes - Audio/video needs: Projector ","Charlevoix C",PUBLIC
