Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Comics in the Classroom",4/29/2016,19:00,4/29/2016,19:50,FALSE,"With visual culture becoming more and more integral to our lives, teachers are turning to comics as a new source for pedagogical material. This panel discusses strategies for integrating comics into elementary, high school and university teaching.  Speakers include:Noa Page - Track: Comics  - Duration: 50 minutes - Audio/video needs: none ","Nicolet",PUBLIC
"How Not To Draw Comics ",4/29/2016,18:00,4/29/2016,18:50,FALSE,"This is a judgment free zone...but have you ever looked at a comic and thought, “Wow that doesn't look right”. You've come to the right place. We'll study the comic greats and have a laugh as we explore the made up muscle groups, humanly impossible poses, and just downright ponder how it made it from the drawing table to the rack at your local comic book store!  Speakers include:BluRaven C. Houvener, Noa Page, Jon David - Track: Comics  - Duration: 50 minutes - Audio/video needs: none ","Nicolet",PUBLIC
"Crowdfunding careers",5/1/2016,13:00,5/1/2016,13:50,FALSE,"Our panelists discuss their experiences using entrepreneurship opportunities like Startup Weekend and Global Startup Battle or crowdfunding platforms like Kickstarter and Patreon, to supplement or make a living, or start a new project.  Speakers include:Tanya DePass, Mark Oshiro, Christina York, Noa Page - Track: Life  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
