Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Chiptune as an Instrument (It's More Than Just Videogame Songs!!)",5/3/2014,14:00,5/3/2014,14:50,FALSE,"The word 'chiptune' has been used as a genre of music, encompassing any/all music made on retro sound chips.  Not so much anymore.  Meet some of the artists breaking into new genres and pushing the limits of the chip sound.  Speakers include:barbeque, snesei, boaconstructor, The One Electronic, Monotony - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix A",PUBLIC
"So You Want to 8-bit? ",5/4/2014,13:00,5/4/2014,13:50,FALSE,"Learn the tools tips and tricks for creating both 8-bit music and pixel art from some of the best artists around!  Check out this session if you're new to the chip/pixel world!  Speakers include:Ohhinaifu, The One Electronic, snesei, boaconstructor, barbeque - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Charlevoix A",PUBLIC
"Performance: barbeque + snesei",5/4/2014,0:00,5/4/2014,0:50,FALSE,"Barbeque creates luscious soundscapes and rhythms designed to flush out memories past, and bring about visions of the future. Snesei's music is the sound of a Nintendo Gameboy mixed with sugar, spice, and everything nice. Featuring live visuals by Ohhinaifu and Walk In Circles.  Speakers include:barbeque, snesei - Track: Music  - Duration: 50 minutes - Audio/video needs: Sound System ","Algonquin B/C",PUBLIC
