Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Beginning Your Home Music Studio",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Filker Tom Smith talks about how to start your own home music studio.  Speakers include:Tom Smith - Track: DIY, Media  - Duration: 50 minutes - Audio/video needs: none ","Nicolet",PUBLIC
"Tom Smith Concert",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Apparent Nifty Guest In Perpetuity Tom Smith is back, with new songs, a new album (a kids' album! Must be the apocalypse), and the usual assortment of catchy tunes and lousy puns.  Speakers include:Tom Smith - Track: Penguicon, Media  - Duration: 50 minutes - Audio/video needs: none ","Portage",PUBLIC
"Literary Filk",4/30/2016,20:00,4/30/2016,20:50,FALSE,"Authors from Peter Beagle to Jerry Pournelle have included bits of song and poetry in their fiction, and and many SFF stories have been set to music.  Join local Filkers as they discuss the hows and wheres of placing songs in fiction and sing some songs from their favorite books.   Speakers include:Clif Flynt, Mark Bernstein, Tom Smith - Track: Media  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
