Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"When Did We Get Cool? The SFF Explosion on Screen",5/3/2014,14:00,5/3/2014,14:50,FALSE,"In a world where some of the most watched shows deal with SFF themes or have been adapted from SFF material (Game of Thrones, The Walking Dead, The Lord of the Rings/The Hobbit, The Avengers et. al.) where does the “mainstream” line get drawn?  Why is it suddenly acceptable for the SFF genre to be viewed?  Has this translated over to the written word?  Side question: why has mystery always been more or less accepted but SFF is a more recent explosion?  Speakers include:Ernie Cline, Sean M. Davis, Michael Cieslak, Nicole Castle, Jim Leach, John Scalzi - Track: Lit  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
"Line?  What Line?  Taboos and Speculative Fiction",5/3/2014,17:00,5/3/2014,17:50,FALSE,"Incest, rape, children as warriors, the wholesale slaughter of children... there are many distasteful acts which are performed in speculative fiction.  Is there anything which is still off limits, or can anything be used as a plot device so long as it is germane to the story?  Speakers include:Ken MacGreggor, Sean M. Davis, Ferrett Steinmetz, Nicole Castle - Track: Lit  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
"Apocalypse When?",5/3/2014,19:00,5/3/2014,19:50,FALSE,"Zombies, mutant viruses, alien invaders, kaiju, or the environment, the end of the world is a mainstay of science fiction.  What type of apocalypse do we enjoy exploring?  Come here for all of your dystopian needs.  Speakers include:Ferrett Steinmetz, Nicole Castle - Track: Lit  - Duration: 50 minutes - Audio/video needs: none ","Board of Governors",PUBLIC
"Author Readings",5/4/2014,14:00,5/4/2014,15:50,FALSE,"Readings by Literature Track Guests and Panelists  Speakers include:Ken MacGreggor, Mary Lynne Gibbs, Nicole Castle, John Scalzi, Sean Davis - Track: Lit  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Windover",PUBLIC
