Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Retro Games: Better than New",4/24/2015,19:00,4/24/2015,19:50,FALSE,"There has been a huge influx of interest in classic games. From Barcades to stores selling Retro Games, why, in a world of PS4s and XBox Ones, are we suddenly obsessed with Atari 2600s and Nintendo Entertainment Systems? What can modern game makers learn from our continued love of more simple games?  Speakers include:Angie Rush, Brittany Burke, Britain Woodman - Track: Videogaming  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
"From Batgirl to Buffy & Beyond: Librarians in Pop Culture & Real Life",4/25/2015,13:00,4/25/2015,13:50,FALSE,"Librarians are everywhere -- in comics and literature, on tv and in the movies, and even at your actual library. What is the public fascination with librarians, and what's with the stereotypes? This presentation looks at representations of librarians in popular culture, discusses the bespectacled shushing 'Marian the librarian' trope, the 'sexy librarian' of pulp and porn, the disproportionate number of librarians in cozy mysteries, and the more recent 'librarian as mystical gatekeeper' device found in characters as diverse as Rupert Giles and the Librarian of Unseen University (ook!) Finally, we'll look at what actual librarians are doing these days, and how they might surprise you.  Speakers include:Jen Talley, Patty Templeton, Britain Woodman - Track: Literature  - Duration: 50 minutes - Audio/video needs: Projector ","Montcalm",PUBLIC
"2014's Con Chair Roast",4/25/2015,19:00,4/25/2015,19:50,FALSE,"Our fearless leader has finally found something to fear - a roasting by his friends and underlings! It's probably all in good fun, but don't expect everyone to be sober.  Speakers include:Nuri Gocay, Greg Williams, James Gamble, Britain Woodman, Rathbone the Pirate - Track: Penguicon Events  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",PUBLIC
