Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Surviving As an Independent Musician",4/25/2015,10:00,4/25/2015,11:50,FALSE,"It's hard out there on the streets. Are you a musician trying to get noticed? Or a fan wondering how musicians keep up with work/school/life while still having time and energy for creativity? Come snag some advice from some of the hardest working folks in the area.  Speakers include:Barbeque, Snesei, Monotony, Walk in Circles, DJ Seanni B, StarF, MPFM, 2d6 - Track: Music  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Nicolet",PUBLIC
"Chip Rave w/ #teamswoop",4/26/2015,0:00,4/26/2015,1:50,FALSE,"Releasing albums as pieces of the map to a mysterious island, she tours the country bringing clever wordplay and a colorful presence to her musical adventure, and every listener is welcome to be a part of the MPFM story. ♫ ♪  Speakers include:Barbeque, Snesei, Monotony, Walk in Circles, DJ Seanni B,  - Track: Music  - Duration: 1 hour and 50 minutes - Audio/video needs: Projector ","Algonquin B",PUBLIC
"Chip Music: Not Just Bleeps and Bloops",4/26/2015,12:00,4/26/2015,12:50,FALSE,"For quite a while chip music or 'chiptunes' has been considered a novelty/joke genre of music. Come meet some artists who are pushing the boundaries of their old game consoles and creating some beats with a more mainstream appeal.  Speakers include:Barbeque, Snesei, Monotony, MPFM - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Nicolet",PUBLIC
"#teamswoop Q&A",4/26/2015,14:00,4/26/2015,14:50,FALSE,"Who is #teamswoop? What is #teamswoop? Swoop isn't just fun to say. Swoop is a lifestyle. Embrace the swoop. Confused? Come ask questions.  Speakers include:Barbeque, Snesei, Monotony, Walk in Circles, DJ Seanni B,  - Track: Music  - Duration: 50 minutes - Audio/video needs: none ","Montcalm",PUBLIC
