Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Makeup 101",05/05/2019,09:00,05/05/2019,10:00,TRUE,"New to makeup? Learn how to apply and blend, the best tools to use, and even color swatching.  Speakers include:Frannie - Track: Life  - Duration: 1 hour ","Montcalm",PUBLIC
"Will it Sphere-ify",05/03/2019,19:00,05/03/2019,20:00,TRUE,"Spherification is a technique that transforms liquids into solid, edible spheres. People can use this technique to add color, texture, and flavor to their dishes. Join me as I experiment with spherification and try out a bunch of different liquids and see, WILL IT SPHERIFY?  Speakers include:Frannie - Track: Food  - Duration: 1 hour ","Food Room[317]",PUBLIC
"Poly and Kink: Managing your D/s relationship while non-monogamous",05/04/2019,21:00,05/04/2019,22:00,TRUE,"This will be a round table discussion about how to make a D/s relationship coexist with polyamory and non-monogamous relationships. This event is 18+.  Speakers include:Frannie - Track: After Dark  - Duration: 1 hour ","Nicolet",PUBLIC
"Incorporating STEM in the Classroom",05/05/2019,12:00,05/05/2019,13:00,TRUE,"Join us for a discussion about how to get kids excited about tech and STEM!  Speakers include:Frannie, Mary Fitzpatrick - Track: Science  - Duration: 1 hour ","Nicolet",PUBLIC
