Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Author Reading: Steven Saus and Sean Davis",4/26/2015,11:00,4/26/2015,11:50,FALSE," 

Come and listen to two authors voted most likely to become mad scientists read and discuss their latest works.  Speakers include:Steven Saus, Sean Davis - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Hamlin",PUBLIC
