Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Writing the Alien",4/30/2016,15:00,4/30/2016,15:50,FALSE,"The challenge of writing an intelligence unlike our own lies at the heart of much of our best science fiction. How does an author tackle this difficult task?  Speakers include:Tobias Buckell, Ferrett Steinmetz, Ramses Alcaide - Track: Literature  - Duration: 50 minutes - Audio/video needs: none ","Algonquin B/C",DEFAULT
"Creative Destruction",4/30/2016,19:00,4/30/2016,19:50,FALSE,"Explore the act of destruction as a creative influence, drawing sources from economic theory, philosophy, theology, cosmology, ecology and technology.  Is the nature of creativity in reality a destructive force? Progress is not necessarily a linear, geometric progression but rather destructive stimulus often precede creativity and explosive growth.    Speakers include:Mark Haynes (m), Jennifer Hamilton, Ramses Alcaide - Track: Science  - Duration: 50 minutes - Audio/video needs: none ","Algonquin D",DEFAULT
"Ramses Alcaide Talk",4/30/2016,21:00,4/30/2016,22:50,FALSE,"TBA  Speakers include:Ramses Alcaide - Track: Science  - Duration: 1 hour and 50 minutes - Audio/video needs: none ","Outside",DEFAULT
