Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Hacking Outside the Box: Internet of Things",4/25/2015,10:00,4/25/2015,10:50,FALSE,"With the emergence of the Internet of Things, pretty much everything you use on a daily basis -- from your car, to your thermometer, to your pacemaker -- are vulnerable to attack. Are manufacturers of these non-typical computing devices using good security methodology? Can you fool a car into unlocking itself with a simple setup? What other fun devices have computers that can be fiddled with for fun or profit?  Speakers include:Nick Farr, Jason Kridner - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
"Hacking Outside the Box: Internet of Things",4/25/2015,10:00,4/25/2015,10:50,FALSE,"With the emergence of the Internet of Things, pretty much everything you use on a daily basis -- from your car, to your thermometer, to your pacemaker -- are vulnerable to attack. Are manufacturers of these non-typical computing devices using good security methodology? Can you fool a car into unlocking itself with a simple setup? What other fun devices have computers that can be fiddled with for fun or profit?  Speakers include:Nick Farr, Jason Kridner - Track: Tech  - Duration: 50 minutes - Audio/video needs: none ","Windover",PUBLIC
