Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Geeky Burlesque",5/3/2019,21:00,5/3/2019,23:00,FALSE,"Burlesque is a free musical expression of the self. Penguicon is excited to present a Geeky Burlesque show on Friday at 9pm! Come hang out and cheer on your brave fellow attendees as they get on stage and let it all (or most of it) out. There will be ribbons available for those who attend! There is no tipping allowed this year. 18+ only, please, ID will be checked at the door.  Speakers include:","Algonquin C/D",PUBLIC
