Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/4/2014,15:00,5/4/2014,15:50,50 minutes,"Algonquin A",Action Adventure,"Western Swordsmanship Workshop","Matthew William, Jeanine Ecker, Taylor Watkins, Mary Poirier, Douglas Scholl, Michael Spagnolio, Douglas Tobin, Heather Gutterman",'Learn to use a sword!  In this active workshop you will learn swordsmanship techniques drawn from western historical sources. Come dressed and ready to move. There are a limited number of available spaces for this workshop- so please sign up at Ops!',FALSE,PUBLIC,none
5/2/2014,18:00,5/2/2014,18:50,50 minutes,"Algonquin B/C",Penguicon Events,"Opening Ceremonies","Janet Gocay, Scott Kennedy, Lucy Kennedy, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Christine Bender, Ed Mason, Vinny Rawlley, Erika Carlson, Eva Galperin, Ernie Cline, YTCracker",'Join our con chair- Nuri Gocay- the Con Committee- and our Guests of Honor as we open this bad boy up for the weekend.  You never know what surprises might be in store!',FALSE,PUBLIC,Microphone, Sound System
5/2/2014,21:00,5/2/2014,21:50,50 minutes,"Algonquin B/C",Music,"Performance: Dixon's Violin","Dixon's Violin",'Transformational Journeys via Digital Violin. The world's premier digital violinist- Dixon's life mission is to inspire people!  And he has done so across North America- captivating audiences at intimate shows- and wowing crowds of thousands- including Burning Man- giving two TED talks/performances- plus radio and TV.',FALSE,PUBLIC,Sound System
5/2/2014,22:00,5/2/2014,22:50,50 minutes,"Algonquin B/C",Music,"DJ Set: boaconstructor","boaconstructor",'Since 2011- Seattle-based 8-bit EDM producer boaconstructor has carved a name for himself pushing out huge bass tunes from a single Nintendo Gameboy.  Self-confessed to be disconnected from videogame culture- boa’s Gameboy use is aesthetic only- bringing less of the 80s- and more of the party. ',FALSE,PUBLIC,Sound System
5/2/2014,23:00,5/2/2014,23:50,50 minutes,"Algonquin B/C",Music,"DJ Set: DJ Nuri","Nuri Gocay",'Did you know that years before he became our very own ConChair- Nuri DJed some of the largest underground parties in the Florida scene? DJ Nuri spins classic breaks for you to shake-it to!',FALSE,PUBLIC,Sound System
5/3/2014,0:00,5/3/2014,0:50,50 minutes,"Algonquin B/C",Music,"DJ Set: YTCracker","YTCracker",'On top of being a legendary hacker and nerdcore rapper- YTCracker also subsists his musical existence through mediocre production and DJing to gigantic crowds- primarily on the anime and internet nerd convention circuit. ',FALSE,PUBLIC,Sound System
5/3/2014,1:00,5/3/2014,2:50,1 hour and 50 minutes,"Algonquin B/C",Music,"Penguicon Music Open Mic","Open",'Enjoy the tunes as Penguicon's music guests jam until we're all ready for bed. All musicians are welcome to join in. ',FALSE,PUBLIC,Sound System
5/3/2014,9:00,5/3/2014,9:50,50 minutes,"Algonquin B/C",Life,"Fitness Boot Camp","William Bowen",'Work out to a total body strength and cardio training format- with a cool down and stretching at the end. This class incorporates the use of body weight and/or resistance bands.  Come get fit to dubstep and remixed gaming music!',FALSE,PUBLIC,Sound system
5/3/2014,10:00,5/3/2014,11:50,1 hour and 50 minutes,"Algonquin B/C",Life," Open Source Spinning","Thaddeus Micelli, Shoofle Munroe, Steve "Spark" Grandpre",'Come check out something completely different here at Penguicon! Come meet some of your fellow con goers for a morning of fun and movement. All skill levels are welcome.  First Hour: FlowCentrics Meant for those with little to no experience- this session will introduce you to the basics of flow and get you comfortable with your new favorite toy of choice (a variety of poi- staffs and other fun options will be available). Not a beginner but still want to participate? No problem! Although this is meant for those new to flow- all skill levels are welcome. (Wanna help? Show up half an hour prior for details)  Second Hour: Spin Jam! Come show your stuff and perhaps pick up a new trick from your fellow con goers! There will be open space for flow-ers of all skill levels to play freely!',FALSE,PUBLIC,Sound system
5/3/2014,12:00,5/3/2014,13:50,1 hour and 50 minutes,"Algonquin B/C",Life,"Learn to Swing Dance","Mike Burrell, Jasna Todorovic",'Come for a beginner lesson on lindy hop- an almost century-old swing dance that's still going strong! Have fun with music with your fellow nerds- explore lead-follow dynamics- and pick up a new skill. Previous experience and coordination are NOT required. We'll be rotating partners (except for those who aren't comfortable rotating partners)- so there's no need to bring your own. Comfortable shoes are recommended.',FALSE,PUBLIC,Sound system
